iso_alpha_3,year,ef_frst_sequestration_young_secondary_kt_co2_ha
SYR,2058,0.005420222859298793
SYR,2059,0.005420222859298793
SYR,2060,0.005420222859298793
SYR,2061,0.005420222859298793
SYR,2062,0.005420222859298793
SYR,2063,0.005420222859298793
SYR,2064,0.005420222859298793
SYR,2065,0.005420222859298793
SYR,2066,0.005420222859298793
SYR,2067,0.005420222859298793
SYR,2068,0.005420222859298793
SYR,2069,0.005420222859298793
SYR,2070,0.005420222859298793
SYR,2071,0.005420222859298793
SYR,2072,0.005420222859298793
SYR,2073,0.005420222859298793
SYR,2074,0.005420222859298793
SYR,2075,0.005420222859298793
SYR,2076,0.005420222859298793
SYR,2077,0.005420222859298793
SYR,2078,0.005420222859298793
SYR,2079,0.005420222859298793
SYR,2080,0.005420222859298793
SYR,2081,0.005420222859298793
SYR,2082,0.005420222859298793
SYR,2083,0.005420222859298793
SYR,2084,0.005420222859298793
SYR,2085,0.005420222859298793
SYR,2086,0.005420222859298793
SYR,2087,0.005420222859298793
SYR,2088,0.005420222859298793
SYR,2089,0.005420222859298793
SYR,2090,0.005420222859298793
SYR,2091,0.005420222859298793
SYR,2092,0.005420222859298793
SYR,2093,0.005420222859298793
SYR,2094,0.005420222859298793
SYR,2095,0.005420222859298793
SYR,2096,0.005420222859298793
SYR,2097,0.005420222859298793
SYR,2098,0.005420222859298793
SYR,2099,0.005420222859298793
SYR,2100,0.005420222859298793
SYR,2101,0.005420222859298793
SYR,2102,0.005420222859298793
SYR,2103,0.005420222859298793
SYR,2104,0.005420222859298793
SYR,2105,0.005420222859298793
SYR,2106,0.005420222859298793
SYR,2107,0.005420222859298793
SYR,2108,0.005420222859298793
SYR,2109,0.005420222859298793
SYR,2110,0.005420222859298793
SYR,2111,0.005420222859298793
SYR,2112,0.005420222859298793
SYR,2113,0.005420222859298793
SYR,2114,0.005420222859298793
SYR,2115,0.005420222859298793
SYR,2116,0.005420222859298793
SYR,2117,0.005420222859298793
SYR,2118,0.005420222859298793
SYR,2119,0.005420222859298793
SYR,2120,0.005420222859298793
SYR,2121,0.005420222859298793
SYR,2122,0.005420222859298793
SYR,2123,0.005420222859298793
SYR,2124,0.005420222859298793
SYR,2125,0.005420222859298793
TCA,2020,0.005688917722286781
TCA,2021,0.005688917722286781
TCA,2022,0.005688917722286781
TCA,2023,0.005688917722286781
TCA,2024,0.005688917722286781
TCA,2025,0.005688917722286781
TCA,2026,0.005688917722286781
TCA,2027,0.005688917722286781
TCA,2028,0.005688917722286781
TCA,2029,0.005688917722286781
TCA,2030,0.005688917722286781
TCA,2031,0.005688917722286781
TCA,2032,0.005688917722286781
TCA,2033,0.005688917722286781
TCA,2034,0.005688917722286781
TCA,2035,0.005688917722286781
TCA,2036,0.005688917722286781
TCA,2037,0.005688917722286781
TCA,2038,0.005688917722286781
TCA,2039,0.005688917722286781
TCA,2040,0.005688917722286781
TCA,2041,0.005688917722286781
TCA,2042,0.005688917722286781
TCA,2043,0.005688917722286781
TCA,2044,0.005688917722286781
TCA,2045,0.005688917722286781
TCA,2046,0.005688917722286781
TCA,2047,0.005688917722286781
TCA,2048,0.005688917722286781
TCA,2049,0.005688917722286781
TCA,2050,0.005688917722286781
TCA,2051,0.005688917722286781
TCA,2052,0.005688917722286781
TCA,2053,0.005688917722286781
TCA,2054,0.005688917722286781
TCA,2055,0.005688917722286781
TCA,2056,0.005688917722286781
TCA,2057,0.005688917722286781
TCA,2058,0.005688917722286781
TCA,2059,0.005688917722286781
TCA,2060,0.005688917722286781
TCA,2061,0.005688917722286781
TCA,2062,0.005688917722286781
TCA,2063,0.005688917722286781
TCA,2064,0.005688917722286781
TCA,2065,0.005688917722286781
TCA,2066,0.005688917722286781
TCA,2067,0.005688917722286781
TCA,2068,0.005688917722286781
TCA,2069,0.005688917722286781
TCA,2070,0.005688917722286781
TCA,2071,0.005688917722286781
TCA,2072,0.005688917722286781
TCA,2073,0.005688917722286781
TCA,2074,0.005688917722286781
TCA,2075,0.005688917722286781
TCA,2076,0.005688917722286781
TCA,2077,0.005688917722286781
TCA,2078,0.005688917722286781
TCA,2079,0.005688917722286781
TCA,2080,0.005688917722286781
TCA,2081,0.005688917722286781
TCA,2082,0.005688917722286781
TCA,2083,0.005688917722286781
TCA,2084,0.005688917722286781
TCA,2085,0.005688917722286781
TCA,2086,0.005688917722286781
TCA,2087,0.005688917722286781
TCA,2088,0.005688917722286781
TCA,2089,0.005688917722286781
TCA,2090,0.005688917722286781
TCA,2091,0.005688917722286781
TCA,2092,0.005688917722286781
TCA,2093,0.005688917722286781
TCA,2094,0.005688917722286781
TCA,2095,0.005688917722286781
TCA,2096,0.005688917722286781
TCA,2097,0.005688917722286781
TCA,2098,0.005688917722286781
TCA,2099,0.005688917722286781
TCA,2100,0.005688917722286781
TCA,2101,0.005688917722286781
TCA,2102,0.005688917722286781
TCA,2103,0.005688917722286781
TCA,2104,0.005688917722286781
TCA,2105,0.005688917722286781
TCA,2106,0.005688917722286781
TCA,2107,0.005688917722286781
TCA,2108,0.005688917722286781
TCA,2109,0.005688917722286781
TCA,2110,0.005688917722286781
TCA,2111,0.005688917722286781
TCA,2112,0.005688917722286781
TCA,2113,0.005688917722286781
TCA,2114,0.005688917722286781
TCA,2115,0.005688917722286781
TCA,2116,0.005688917722286781
TCA,2117,0.005688917722286781
TCA,2118,0.005688917722286781
TCA,2119,0.005688917722286781
TCA,2120,0.005688917722286781
TCA,2121,0.005688917722286781
TCA,2122,0.005688917722286781
TCA,2123,0.005688917722286781
TCA,2124,0.005688917722286781
TCA,2125,0.005688917722286781
TCD,2020,0.003226035779041205
TCD,2021,0.003226035779041205
TCD,2022,0.003226035779041205
TCD,2023,0.003226035779041205
TCD,2024,0.003226035779041205
TCD,2025,0.003226035779041205
TCD,2026,0.003226035779041205
TCD,2027,0.003226035779041205
TCD,2028,0.003226035779041205
TCD,2029,0.003226035779041205
TCD,2030,0.003226035779041205
TCD,2031,0.003226035779041205
TCD,2032,0.003226035779041205
TCD,2033,0.003226035779041205
TCD,2034,0.003226035779041205
TCD,2035,0.003226035779041205
TCD,2036,0.003226035779041205
TCD,2037,0.003226035779041205
TCD,2038,0.003226035779041205
TCD,2039,0.003226035779041205
TCD,2040,0.003226035779041205
TCD,2041,0.003226035779041205
TCD,2042,0.003226035779041205
TCD,2043,0.003226035779041205
TCD,2044,0.003226035779041205
TCD,2045,0.003226035779041205
TCD,2046,0.003226035779041205
TCD,2047,0.003226035779041205
TCD,2048,0.003226035779041205
TCD,2049,0.003226035779041205
TCD,2050,0.003226035779041205
TCD,2051,0.003226035779041205
TCD,2052,0.003226035779041205
TCD,2053,0.003226035779041205
TCD,2054,0.003226035779041205
TCD,2055,0.003226035779041205
TCD,2056,0.003226035779041205
TCD,2057,0.003226035779041205
TCD,2058,0.003226035779041205
TCD,2059,0.003226035779041205
TCD,2060,0.003226035779041205
TCD,2061,0.003226035779041205
TCD,2062,0.003226035779041205
TCD,2063,0.003226035779041205
TCD,2064,0.003226035779041205
TCD,2065,0.003226035779041205
TCD,2066,0.003226035779041205
TCD,2067,0.003226035779041205
TCD,2068,0.003226035779041205
TCD,2069,0.003226035779041205
TCD,2070,0.003226035779041205
TCD,2071,0.003226035779041205
TCD,2072,0.003226035779041205
TCD,2073,0.003226035779041205
TCD,2074,0.003226035779041205
TCD,2075,0.003226035779041205
TCD,2076,0.003226035779041205
TCD,2077,0.003226035779041205
TCD,2078,0.003226035779041205
TCD,2079,0.003226035779041205
TCD,2080,0.003226035779041205
TCD,2081,0.003226035779041205
TCD,2082,0.003226035779041205
TCD,2083,0.003226035779041205
TCD,2084,0.003226035779041205
TCD,2085,0.003226035779041205
TCD,2086,0.003226035779041205
TCD,2087,0.003226035779041205
TCD,2088,0.003226035779041205
TCD,2089,0.003226035779041205
TCD,2090,0.003226035779041205
TCD,2091,0.003226035779041205
TCD,2092,0.003226035779041205
TCD,2093,0.003226035779041205
TCD,2094,0.003226035779041205
TCD,2095,0.003226035779041205
TCD,2096,0.003226035779041205
TCD,2097,0.003226035779041205
TCD,2098,0.003226035779041205
TCD,2099,0.003226035779041205
TCD,2100,0.003226035779041205
TCD,2101,0.003226035779041205
TCD,2102,0.003226035779041205
TCD,2103,0.003226035779041205
TCD,2104,0.003226035779041205
TCD,2105,0.003226035779041205
TCD,2106,0.003226035779041205
TCD,2107,0.003226035779041205
TCD,2108,0.003226035779041205
TCD,2109,0.003226035779041205
TCD,2110,0.003226035779041205
TCD,2111,0.003226035779041205
TCD,2112,0.003226035779041205
TCD,2113,0.003226035779041205
TCD,2114,0.003226035779041205
TCD,2115,0.003226035779041205
TCD,2116,0.003226035779041205
TCD,2117,0.003226035779041205
TCD,2118,0.003226035779041205
TCD,2119,0.003226035779041205
TCD,2120,0.003226035779041205
TCD,2121,0.003226035779041205
TCD,2122,0.003226035779041205
TCD,2123,0.003226035779041205
TCD,2124,0.003226035779041205
TCD,2125,0.003226035779041205
TGO,2020,0.0072273220953353225
TGO,2021,0.0072273220953353225
TGO,2022,0.0072273220953353225
TGO,2023,0.0072273220953353225
TGO,2024,0.0072273220953353225
TGO,2025,0.0072273220953353225
TGO,2026,0.0072273220953353225
TGO,2027,0.0072273220953353225
TGO,2028,0.0072273220953353225
TGO,2029,0.0072273220953353225
TGO,2030,0.0072273220953353225
TGO,2031,0.0072273220953353225
TGO,2032,0.0072273220953353225
TGO,2033,0.0072273220953353225
TGO,2034,0.0072273220953353225
TGO,2035,0.0072273220953353225
TGO,2036,0.0072273220953353225
TGO,2037,0.0072273220953353225
TGO,2038,0.0072273220953353225
TGO,2039,0.0072273220953353225
TGO,2040,0.0072273220953353225
TGO,2041,0.0072273220953353225
TGO,2042,0.0072273220953353225
TGO,2043,0.0072273220953353225
TGO,2044,0.0072273220953353225
TGO,2045,0.0072273220953353225
TGO,2046,0.0072273220953353225
TGO,2047,0.0072273220953353225
TGO,2048,0.0072273220953353225
TGO,2049,0.0072273220953353225
TGO,2050,0.0072273220953353225
TGO,2051,0.0072273220953353225
TGO,2052,0.0072273220953353225
TGO,2053,0.0072273220953353225
TGO,2054,0.0072273220953353225
TGO,2055,0.0072273220953353225
TGO,2056,0.0072273220953353225
TGO,2057,0.0072273220953353225
TGO,2058,0.0072273220953353225
TGO,2059,0.0072273220953353225
TGO,2060,0.0072273220953353225
TGO,2061,0.0072273220953353225
TGO,2062,0.0072273220953353225
TGO,2063,0.0072273220953353225
TGO,2064,0.0072273220953353225
TGO,2065,0.0072273220953353225
TGO,2066,0.0072273220953353225
TGO,2067,0.0072273220953353225
TGO,2068,0.0072273220953353225
TGO,2069,0.0072273220953353225
TGO,2070,0.0072273220953353225
TGO,2071,0.0072273220953353225
TGO,2072,0.0072273220953353225
TGO,2073,0.0072273220953353225
TGO,2074,0.0072273220953353225
TGO,2075,0.0072273220953353225
TGO,2076,0.0072273220953353225
TGO,2077,0.0072273220953353225
TGO,2078,0.0072273220953353225
TGO,2079,0.0072273220953353225
TGO,2080,0.0072273220953353225
TGO,2081,0.0072273220953353225
TGO,2082,0.0072273220953353225
TGO,2083,0.0072273220953353225
TGO,2084,0.0072273220953353225
TGO,2085,0.0072273220953353225
TGO,2086,0.0072273220953353225
TGO,2087,0.0072273220953353225
TGO,2088,0.0072273220953353225
TGO,2089,0.0072273220953353225
TGO,2090,0.0072273220953353225
TGO,2091,0.0072273220953353225
TGO,2092,0.0072273220953353225
TGO,2093,0.0072273220953353225
TGO,2094,0.0072273220953353225
TGO,2095,0.0072273220953353225
TGO,2096,0.0072273220953353225
TGO,2097,0.0072273220953353225
TGO,2098,0.0072273220953353225
TGO,2099,0.0072273220953353225
TGO,2100,0.0072273220953353225
TGO,2101,0.0072273220953353225
TGO,2102,0.0072273220953353225
TGO,2103,0.0072273220953353225
TGO,2104,0.0072273220953353225
TGO,2105,0.0072273220953353225
TGO,2106,0.0072273220953353225
TGO,2107,0.0072273220953353225
TGO,2108,0.0072273220953353225
TGO,2109,0.0072273220953353225
TGO,2110,0.0072273220953353225
TGO,2111,0.0072273220953353225
TGO,2112,0.0072273220953353225
TGO,2113,0.0072273220953353225
TGO,2114,0.0072273220953353225
TGO,2115,0.0072273220953353225
TGO,2116,0.0072273220953353225
TGO,2117,0.0072273220953353225
TGO,2118,0.0072273220953353225
TGO,2119,0.0072273220953353225
TGO,2120,0.0072273220953353225
TGO,2121,0.0072273220953353225
TGO,2122,0.0072273220953353225
TGO,2123,0.0072273220953353225
TGO,2124,0.0072273220953353225
TGO,2125,0.0072273220953353225
THA,2020,0.0032666296446269534
THA,2021,0.0032666296446269534
THA,2022,0.0032666296446269534
THA,2023,0.0032666296446269534
THA,2024,0.0032666296446269534
THA,2025,0.0032666296446269534
THA,2026,0.0032666296446269534
THA,2027,0.0032666296446269534
THA,2028,0.0032666296446269534
THA,2029,0.0032666296446269534
THA,2030,0.0032666296446269534
THA,2031,0.0032666296446269534
THA,2032,0.0032666296446269534
THA,2033,0.0032666296446269534
THA,2034,0.0032666296446269534
THA,2035,0.0032666296446269534
THA,2036,0.0032666296446269534
THA,2037,0.0032666296446269534
THA,2038,0.0032666296446269534
THA,2039,0.0032666296446269534
THA,2040,0.0032666296446269534
THA,2041,0.0032666296446269534
THA,2042,0.0032666296446269534
THA,2043,0.0032666296446269534
THA,2044,0.0032666296446269534
THA,2045,0.0032666296446269534
THA,2046,0.0032666296446269534
THA,2047,0.0032666296446269534
THA,2048,0.0032666296446269534
THA,2049,0.0032666296446269534
THA,2050,0.0032666296446269534
THA,2051,0.0032666296446269534
THA,2052,0.0032666296446269534
THA,2053,0.0032666296446269534
THA,2054,0.0032666296446269534
THA,2055,0.0032666296446269534
THA,2056,0.0032666296446269534
THA,2057,0.0032666296446269534
THA,2058,0.0032666296446269534
THA,2059,0.0032666296446269534
THA,2060,0.0032666296446269534
THA,2061,0.0032666296446269534
THA,2062,0.0032666296446269534
THA,2063,0.0032666296446269534
THA,2064,0.0032666296446269534
THA,2065,0.0032666296446269534
THA,2066,0.0032666296446269534
THA,2067,0.0032666296446269534
THA,2068,0.0032666296446269534
THA,2069,0.0032666296446269534
THA,2070,0.0032666296446269534
THA,2071,0.0032666296446269534
THA,2072,0.0032666296446269534
THA,2073,0.0032666296446269534
THA,2074,0.0032666296446269534
THA,2075,0.0032666296446269534
THA,2076,0.0032666296446269534
THA,2077,0.0032666296446269534
THA,2078,0.0032666296446269534
THA,2079,0.0032666296446269534
THA,2080,0.0032666296446269534
THA,2081,0.0032666296446269534
THA,2082,0.0032666296446269534
THA,2083,0.0032666296446269534
THA,2084,0.0032666296446269534
THA,2085,0.0032666296446269534
THA,2086,0.0032666296446269534
THA,2087,0.0032666296446269534
THA,2088,0.0032666296446269534
THA,2089,0.0032666296446269534
THA,2090,0.0032666296446269534
THA,2091,0.0032666296446269534
THA,2092,0.0032666296446269534
THA,2093,0.0032666296446269534
THA,2094,0.0032666296446269534
THA,2095,0.0032666296446269534
THA,2096,0.0032666296446269534
THA,2097,0.0032666296446269534
THA,2098,0.0032666296446269534
THA,2099,0.0032666296446269534
THA,2100,0.0032666296446269534
THA,2101,0.0032666296446269534
THA,2102,0.0032666296446269534
THA,2103,0.0032666296446269534
THA,2104,0.0032666296446269534
THA,2105,0.0032666296446269534
THA,2106,0.0032666296446269534
THA,2107,0.0032666296446269534
THA,2108,0.0032666296446269534
THA,2109,0.0032666296446269534
THA,2110,0.0032666296446269534
THA,2111,0.0032666296446269534
THA,2112,0.0032666296446269534
THA,2113,0.0032666296446269534
THA,2114,0.0032666296446269534
THA,2115,0.0032666296446269534
THA,2116,0.0032666296446269534
THA,2117,0.0032666296446269534
THA,2118,0.0032666296446269534
THA,2119,0.0032666296446269534
THA,2120,0.0032666296446269534
THA,2121,0.0032666296446269534
THA,2122,0.0032666296446269534
THA,2123,0.0032666296446269534
THA,2124,0.0032666296446269534
THA,2125,0.0032666296446269534
TJK,2020,0.011150366858870974
TJK,2021,0.011150366858870974
TJK,2022,0.011150366858870974
TJK,2023,0.011150366858870974
TJK,2024,0.011150366858870974
TJK,2025,0.011150366858870974
TJK,2026,0.011150366858870974
TJK,2027,0.011150366858870974
TJK,2028,0.011150366858870974
TJK,2029,0.011150366858870974
TJK,2030,0.011150366858870974
TJK,2031,0.011150366858870974
TJK,2032,0.011150366858870974
TJK,2033,0.011150366858870974
TJK,2034,0.011150366858870974
TJK,2035,0.011150366858870974
TJK,2036,0.011150366858870974
TJK,2037,0.011150366858870974
TJK,2038,0.011150366858870974
TJK,2039,0.011150366858870974
TJK,2040,0.011150366858870974
TJK,2041,0.011150366858870974
TJK,2042,0.011150366858870974
TJK,2043,0.011150366858870974
TJK,2044,0.011150366858870974
TJK,2045,0.011150366858870974
TJK,2046,0.011150366858870974
TJK,2047,0.011150366858870974
TJK,2048,0.011150366858870974
TJK,2049,0.011150366858870974
TJK,2050,0.011150366858870974
TJK,2051,0.011150366858870974
TJK,2052,0.011150366858870974
TJK,2053,0.011150366858870974
TJK,2054,0.011150366858870974
TJK,2055,0.011150366858870974
TJK,2056,0.011150366858870974
TJK,2057,0.011150366858870974
TJK,2058,0.011150366858870974
TJK,2059,0.011150366858870974
TJK,2060,0.011150366858870974
TJK,2061,0.011150366858870974
TJK,2062,0.011150366858870974
TJK,2063,0.011150366858870974
TJK,2064,0.011150366858870974
TJK,2065,0.011150366858870974
TJK,2066,0.011150366858870974
TJK,2067,0.011150366858870974
TJK,2068,0.011150366858870974
TJK,2069,0.011150366858870974
TJK,2070,0.011150366858870974
TJK,2071,0.011150366858870974
TJK,2072,0.011150366858870974
TJK,2073,0.011150366858870974
TJK,2074,0.011150366858870974
TJK,2075,0.011150366858870974
TJK,2076,0.011150366858870974
TJK,2077,0.011150366858870974
TJK,2078,0.011150366858870974
TJK,2079,0.011150366858870974
TJK,2080,0.011150366858870974
TJK,2081,0.011150366858870974
TJK,2082,0.011150366858870974
TJK,2083,0.011150366858870974
TJK,2084,0.011150366858870974
TJK,2085,0.011150366858870974
TJK,2086,0.011150366858870974
TJK,2087,0.011150366858870974
TJK,2088,0.011150366858870974
TJK,2089,0.011150366858870974
TJK,2090,0.011150366858870974
TJK,2091,0.011150366858870974
TJK,2092,0.011150366858870974
TJK,2093,0.011150366858870974
TJK,2094,0.011150366858870974
TJK,2095,0.011150366858870974
TJK,2096,0.011150366858870974
TJK,2097,0.011150366858870974
TJK,2098,0.011150366858870974
TJK,2099,0.011150366858870974
TJK,2100,0.011150366858870974
TJK,2101,0.011150366858870974
TJK,2102,0.011150366858870974
TJK,2103,0.011150366858870974
TJK,2104,0.011150366858870974
TJK,2105,0.011150366858870974
TJK,2106,0.011150366858870974
TJK,2107,0.011150366858870974
TJK,2108,0.011150366858870974
TJK,2109,0.011150366858870974
TJK,2110,0.011150366858870974
TJK,2111,0.011150366858870974
TJK,2112,0.011150366858870974
TJK,2113,0.011150366858870974
TJK,2114,0.011150366858870974
TJK,2115,0.011150366858870974
TJK,2116,0.011150366858870974
TJK,2117,0.011150366858870974
TJK,2118,0.011150366858870974
TJK,2119,0.011150366858870974
TJK,2120,0.011150366858870974
TJK,2121,0.011150366858870974
TJK,2122,0.011150366858870974
TJK,2123,0.011150366858870974
TJK,2124,0.011150366858870974
TJK,2125,0.011150366858870974
TKM,2020,0.005186305606185234
TKM,2021,0.005186305606185234
TKM,2022,0.005186305606185234
TKM,2023,0.005186305606185234
TKM,2024,0.005186305606185234
TKM,2025,0.005186305606185234
TKM,2026,0.005186305606185234
TKM,2027,0.005186305606185234
TKM,2028,0.005186305606185234
TKM,2029,0.005186305606185234
TKM,2030,0.005186305606185234
TKM,2031,0.005186305606185234
TKM,2032,0.005186305606185234
TKM,2033,0.005186305606185234
TKM,2034,0.005186305606185234
TKM,2035,0.005186305606185234
TKM,2036,0.005186305606185234
TKM,2037,0.005186305606185234
TKM,2038,0.005186305606185234
TKM,2039,0.005186305606185234
TKM,2040,0.005186305606185234
TKM,2041,0.005186305606185234
TKM,2042,0.005186305606185234
TKM,2043,0.005186305606185234
TKM,2044,0.005186305606185234
TKM,2045,0.005186305606185234
TKM,2046,0.005186305606185234
TKM,2047,0.005186305606185234
TKM,2048,0.005186305606185234
TKM,2049,0.005186305606185234
TKM,2050,0.005186305606185234
TKM,2051,0.005186305606185234
TKM,2052,0.005186305606185234
TKM,2053,0.005186305606185234
TKM,2054,0.005186305606185234
TKM,2055,0.005186305606185234
TKM,2056,0.005186305606185234
TKM,2057,0.005186305606185234
TKM,2058,0.005186305606185234
TKM,2059,0.005186305606185234
TKM,2060,0.005186305606185234
TKM,2061,0.005186305606185234
TKM,2062,0.005186305606185234
TKM,2063,0.005186305606185234
TKM,2064,0.005186305606185234
TKM,2065,0.005186305606185234
TKM,2066,0.005186305606185234
TKM,2067,0.005186305606185234
TKM,2068,0.005186305606185234
TKM,2069,0.005186305606185234
TKM,2070,0.005186305606185234
TKM,2071,0.005186305606185234
TKM,2072,0.005186305606185234
TKM,2073,0.005186305606185234
TKM,2074,0.005186305606185234
TKM,2075,0.005186305606185234
TKM,2076,0.005186305606185234
TKM,2077,0.005186305606185234
TKM,2078,0.005186305606185234
TKM,2079,0.005186305606185234
TKM,2080,0.005186305606185234
TKM,2081,0.005186305606185234
TKM,2082,0.005186305606185234
TKM,2083,0.005186305606185234
TKM,2084,0.005186305606185234
TKM,2085,0.005186305606185234
TKM,2086,0.005186305606185234
TKM,2087,0.005186305606185234
TKM,2088,0.005186305606185234
TKM,2089,0.005186305606185234
TKM,2090,0.005186305606185234
TKM,2091,0.005186305606185234
TKM,2092,0.005186305606185234
TKM,2093,0.005186305606185234
TKM,2094,0.005186305606185234
TKM,2095,0.005186305606185234
TKM,2096,0.005186305606185234
TKM,2097,0.005186305606185234
TKM,2098,0.005186305606185234
TKM,2099,0.005186305606185234
TKM,2100,0.005186305606185234
TKM,2101,0.005186305606185234
TKM,2102,0.005186305606185234
TKM,2103,0.005186305606185234
TKM,2104,0.005186305606185234
TKM,2105,0.005186305606185234
TKM,2106,0.005186305606185234
TKM,2107,0.005186305606185234
TKM,2108,0.005186305606185234
TKM,2109,0.005186305606185234
TKM,2110,0.005186305606185234
TKM,2111,0.005186305606185234
TKM,2112,0.005186305606185234
TKM,2113,0.005186305606185234
TKM,2114,0.005186305606185234
TKM,2115,0.005186305606185234
TKM,2116,0.005186305606185234
TKM,2117,0.005186305606185234
TKM,2118,0.005186305606185234
TKM,2119,0.005186305606185234
TKM,2120,0.005186305606185234
TKM,2121,0.005186305606185234
TKM,2122,0.005186305606185234
TKM,2123,0.005186305606185234
TKM,2124,0.005186305606185234
TKM,2125,0.005186305606185234
TLS,2020,0.0033302641038640314
TLS,2021,0.0033302641038640314
TLS,2022,0.0033302641038640314
TLS,2023,0.0033302641038640314
TLS,2024,0.0033302641038640314
TLS,2025,0.0033302641038640314
TLS,2026,0.0033302641038640314
TLS,2027,0.0033302641038640314
TLS,2028,0.0033302641038640314
TLS,2029,0.0033302641038640314
TLS,2030,0.0033302641038640314
TLS,2031,0.0033302641038640314
TLS,2032,0.0033302641038640314
TLS,2033,0.0033302641038640314
TLS,2034,0.0033302641038640314
TLS,2035,0.0033302641038640314
TLS,2036,0.0033302641038640314
TLS,2037,0.0033302641038640314
TLS,2038,0.0033302641038640314
TLS,2039,0.0033302641038640314
TLS,2040,0.0033302641038640314
TLS,2041,0.0033302641038640314
TLS,2042,0.0033302641038640314
TLS,2043,0.0033302641038640314
TLS,2044,0.0033302641038640314
TLS,2045,0.0033302641038640314
TLS,2046,0.0033302641038640314
TLS,2047,0.0033302641038640314
TLS,2048,0.0033302641038640314
TLS,2049,0.0033302641038640314
TLS,2050,0.0033302641038640314
TLS,2051,0.0033302641038640314
TLS,2052,0.0033302641038640314
TLS,2053,0.0033302641038640314
TLS,2054,0.0033302641038640314
TLS,2055,0.0033302641038640314
TLS,2056,0.0033302641038640314
TLS,2057,0.0033302641038640314
TLS,2058,0.0033302641038640314
TLS,2059,0.0033302641038640314
TLS,2060,0.0033302641038640314
TLS,2061,0.0033302641038640314
TLS,2062,0.0033302641038640314
TLS,2063,0.0033302641038640314
TLS,2064,0.0033302641038640314
TLS,2065,0.0033302641038640314
TLS,2066,0.0033302641038640314
TLS,2067,0.0033302641038640314
TLS,2068,0.0033302641038640314
TLS,2069,0.0033302641038640314
TLS,2070,0.0033302641038640314
TLS,2071,0.0033302641038640314
TLS,2072,0.0033302641038640314
TLS,2073,0.0033302641038640314
TLS,2074,0.0033302641038640314
TLS,2075,0.0033302641038640314
TLS,2076,0.0033302641038640314
TLS,2077,0.0033302641038640314
TLS,2078,0.0033302641038640314
TLS,2079,0.0033302641038640314
TLS,2080,0.0033302641038640314
TLS,2081,0.0033302641038640314
TLS,2082,0.0033302641038640314
TLS,2083,0.0033302641038640314
TLS,2084,0.0033302641038640314
TLS,2085,0.0033302641038640314
TLS,2086,0.0033302641038640314
TLS,2087,0.0033302641038640314
TLS,2088,0.0033302641038640314
TLS,2089,0.0033302641038640314
TLS,2090,0.0033302641038640314
TLS,2091,0.0033302641038640314
TLS,2092,0.0033302641038640314
TLS,2093,0.0033302641038640314
TLS,2094,0.0033302641038640314
TLS,2095,0.0033302641038640314
TLS,2096,0.0033302641038640314
TLS,2097,0.0033302641038640314
TLS,2098,0.0033302641038640314
TLS,2099,0.0033302641038640314
TLS,2100,0.0033302641038640314
TLS,2101,0.0033302641038640314
TLS,2102,0.0033302641038640314
TLS,2103,0.0033302641038640314
TLS,2104,0.0033302641038640314
TLS,2105,0.0033302641038640314
TLS,2106,0.0033302641038640314
TLS,2107,0.0033302641038640314
TLS,2108,0.0033302641038640314
TLS,2109,0.0033302641038640314
TLS,2110,0.0033302641038640314
TLS,2111,0.0033302641038640314
TLS,2112,0.0033302641038640314
TLS,2113,0.0033302641038640314
TLS,2114,0.0033302641038640314
TLS,2115,0.0033302641038640314
TLS,2116,0.0033302641038640314
TLS,2117,0.0033302641038640314
TLS,2118,0.0033302641038640314
TLS,2119,0.0033302641038640314
TLS,2120,0.0033302641038640314
TLS,2121,0.0033302641038640314
TLS,2122,0.0033302641038640314
TLS,2123,0.0033302641038640314
TLS,2124,0.0033302641038640314
TLS,2125,0.0033302641038640314
TON,2020,0.005699999999999999
TON,2021,0.005699999999999999
TON,2022,0.005699999999999999
TON,2023,0.005699999999999999
TON,2024,0.005699999999999999
TON,2025,0.005699999999999999
TON,2026,0.005699999999999999
TON,2027,0.005699999999999999
TON,2028,0.005699999999999999
TON,2029,0.005699999999999999
TON,2030,0.005699999999999999
TON,2031,0.005699999999999999
TON,2032,0.005699999999999999
TON,2033,0.005699999999999999
TON,2034,0.005699999999999999
TON,2035,0.005699999999999999
TON,2036,0.005699999999999999
TON,2037,0.005699999999999999
TON,2038,0.005699999999999999
TON,2039,0.005699999999999999
TON,2040,0.005699999999999999
TON,2041,0.005699999999999999
TON,2042,0.005699999999999999
TON,2043,0.005699999999999999
TON,2044,0.005699999999999999
TON,2045,0.005699999999999999
TON,2046,0.005699999999999999
TON,2047,0.005699999999999999
TON,2048,0.005699999999999999
TON,2049,0.005699999999999999
TON,2050,0.005699999999999999
TON,2051,0.005699999999999999
TON,2052,0.005699999999999999
TON,2053,0.005699999999999999
TON,2054,0.005699999999999999
TON,2055,0.005699999999999999
TON,2056,0.005699999999999999
TON,2057,0.005699999999999999
TON,2058,0.005699999999999999
TON,2059,0.005699999999999999
TON,2060,0.005699999999999999
TON,2061,0.005699999999999999
TON,2062,0.005699999999999999
TON,2063,0.005699999999999999
TON,2064,0.005699999999999999
TON,2065,0.005699999999999999
TON,2066,0.005699999999999999
TON,2067,0.005699999999999999
TON,2068,0.005699999999999999
TON,2069,0.005699999999999999
TON,2070,0.005699999999999999
TON,2071,0.005699999999999999
